LIMIT_BAL,AGE,EDUCATION,MARRIAGE,SEX,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,DEFAULT
801975,53,3,3,1,-2,-1,4,-2,-1,8,71765,312527,790582,962217,617597,952886,75262,49523,97871,29236,29327,40302,0
721752,51,3,2,2,0,2,-1,9,2,-2,-74164,278977,318828,813505,463868,429573,8455,94310,19483,16225,55648,74180,1
31067,68,1,1,2,-2,-2,-2,5,0,4,643005,522692,-35663,433246,858272,205435,84821,95925,87477,37925,45597,38702,1
61033,32,3,2,1,-2,4,3,1,-1,8,805299,956671,357566,448697,784569,386260,37234,17089,91444,87478,66663,11065,1
55256,49,1,2,2,3,-1,9,-2,3,-1,514931,807032,919181,-29897,-57326,28238,52565,5199,29102,42305,3973,31312,1
755993,44,1,2,2,1,8,-2,-1,-2,1,405439,945460,286356,130126,517405,826599,36326,93219,50504,22904,92463,69114,0
249455,40,1,2,1,7,2,8,3,9,-2,538958,649036,753011,-62205,307347,726093,85009,77878,78445,86789,53552,71477,0
512264,79,1,2,1,1,-2,4,-2,5,-1,-84781,465985,850179,608246,344709,218866,79941,24656,89511,75947,51941,14921,0
210417,78,1,1,1,2,8,5,6,3,7,-19355,550022,985213,289127,381062,88087,19317,13158,241,4571,15324,38629,1
949695,40,2,2,2,0,-2,-1,4,1,6,120320,772004,700145,-25499,207231,55338,32884,49147,47120,21319,34722,65024,1
96803,47,1,1,2,9,1,1,5,9,9,78183,149695,-81855,381336,673944,479440,72038,60441,71119,41603,38345,41081,1
213814,67,4,3,1,-1,4,4,5,2,-2,371969,586751,274766,657943,-18822,365014,43885,72262,74074,14684,97607,87139,1
128843,77,1,2,2,7,4,8,3,-1,4,626666,750439,222155,495017,555351,937102,8769,9789,17280,54629,13343,71400,1
489809,39,2,3,2,5,5,3,5,5,1,975493,897393,46770,-60080,582348,188208,20407,76928,17606,82770,41028,1866,1
563280,53,4,1,2,8,9,-1,4,3,4,33852,-87851,251487,106126,906129,103017,65195,90958,38424,37567,17565,5884,1
222603,24,4,2,2,4,6,1,-2,3,4,12044,492512,997151,363161,-50401,348075,37763,57864,35296,72182,71580,35061,0
583091,37,2,3,1,7,1,0,0,0,8,707509,697246,-62263,-67677,324192,-60386,45237,9965,95171,2660,20396,10641,0
382119,79,4,1,2,1,-1,6,6,-2,7,246741,810225,458554,598487,614281,631065,70798,87090,52251,40479,12790,92201,1
728837,58,2,3,1,-1,7,3,5,5,0,643073,678265,884630,799090,533274,101016,40305,78496,348,58394,35676,22906,1
154282,62,3,2,2,9,9,9,2,9,-1,398506,412346,83664,381993,956639,980376,79520,40541,23966,29355,72825,52684,1
486545,76,3,2,1,6,9,-1,-2,4,0,19899,-41628,496267,206818,816524,522389,13498,94160,39794,104,56525,89516,1
36270,76,1,2,2,5,7,-1,-1,9,2,930518,540098,738795,99553,562300,253548,78056,24374,78906,6139,16087,94553,1
465224,30,1,1,1,1,0,0,7,-2,5,259063,674399,-72701,508358,720969,594677,14865,97295,88519,44217,2125,55249,1
932701,73,1,3,1,8,6,2,7,9,8,-99538,449599,416710,668457,400385,261770,88871,90325,96493,76350,80672,52411,0
779217,36,1,1,2,2,8,9,6,5,6,114334,977699,-34079,119635,-1155,131975,64909,93642,40660,6762,15303,898,1
541740,67,2,3,2,7,5,3,9,7,1,917318,564085,885129,64621,-71749,859000,48626,66620,19649,60441,26748,76158,1
313630,64,3,1,1,3,3,2,7,-1,3,802036,841168,370885,639469,518185,344584,58877,57415,36097,90474,63928,76373,0
24859,41,2,2,2,1,8,9,5,8,1,815185,937856,36485,7639,513466,400660,94419,18911,41617,43905,95229,60165,1
954740,56,4,3,1,-1,0,-2,6,5,6,500879,318119,257887,-29582,326748,603921,33507,52061,94133,66547,66343,11200,0
959403,39,4,3,1,2,7,-2,-1,2,2,603884,786373,547754,11077,-17657,213138,24821,48134,99737,46050,68890,147,1
566371,67,4,3,1,8,5,4,0,5,-1,731489,408333,186808,629397,228985,423522,65775,88932,33268,1834,68251,74936,1
864140,79,4,1,1,-2,-1,7,0,8,-2,615880,56601,-75037,837842,-7659,926652,7636,35396,23409,90934,61888,2360,0
121462,73,4,2,2,4,8,4,-2,9,2,937277,756475,605896,809294,104439,517471,81572,47165,45386,68481,39934,80093,1
157735,73,3,3,2,6,1,7,-1,3,5,254578,43488,124896,-75621,975932,781646,69659,49066,38134,29480,50189,21128,1
889508,67,2,1,2,0,1,3,7,-1,8,97543,-52754,646409,697342,889555,786373,36368,99753,15588,73753,47415,9102,1
259737,67,4,3,2,3,6,6,2,4,8,630425,116464,560080,368468,281154,855496,74001,51324,46884,11841,41254,34486,1
291197,65,1,2,2,6,5,-1,4,8,3,404217,-73442,586506,135822,144493,546134,13209,76049,19576,59232,33156,79295,0
152157,25,3,3,1,8,4,-2,3,8,8,837417,901590,68692,521004,115323,250925,73596,89779,59764,25102,71751,56463,1
958068,53,1,2,2,1,1,8,-1,3,9,756867,390509,80671,-36942,541765,-89440,22823,26977,36574,8512,58421,39872,1
361889,33,3,1,2,3,4,3,5,1,4,146059,327596,176367,473235,517349,545320,67423,31100,18119,15775,19666,14441,1
200167,67,3,1,2,0,-2,3,1,6,6,278876,-95788,132705,89502,72916,53106,15870,48704,8366,89467,96454,50051,0
603805,42,1,2,1,6,8,6,8,1,1,174239,492951,614881,824064,557032,534738,17678,58040,42579,36529,100,33554,1
686513,39,1,2,2,4,5,8,-1,-2,2,119162,741449,84810,382538,48436,-21123,4728,74471,69240,59666,14447,60142,1
146319,32,4,1,2,4,5,7,1,0,6,971751,879068,231321,119317,694762,432928,28996,38811,36910,8380,11609,95304,1
938057,66,1,2,2,1,6,-2,5,8,0,50142,291192,6512,200467,566189,155578,97753,83305,9931,23230,34478,41516,0
424027,63,2,2,2,3,6,8,-2,5,-2,554344,396023,690741,100112,929536,98821,20959,63129,45407,64181,58296,54463,1
236453,60,3,3,2,8,-2,-2,8,0,5,750401,250300,-19921,33491,115207,613847,92464,93045,85045,84399,74554,92060,1
933639,51,3,1,1,8,7,9,6,4,6,791316,274941,374828,677338,392134,519264,4080,24437,91695,71367,75270,23522,1
146645,45,4,1,2,5,4,9,5,8,8,463343,-25030,691046,921432,835539,815742,80423,94838,28461,70027,35786,66614,1
522035,69,3,2,2,3,-2,7,5,-2,7,923383,477030,218352,-62205,530823,246403,22073,56289,62882,61582,73251,41680,1
613555,72,1,2,2,3,3,9,7,1,8,442893,862700,708468,623695,551287,3682,14636,44573,4151,17073,88925,89992,0
148261,33,3,2,1,1,2,3,6,1,9,-14084,222182,807839,334834,776341,508918,81656,17204,73479,87995,10538,22167,0
352221,71,3,1,2,5,8,2,4,6,7,155773,995266,782676,824195,86766,836569,93693,76402,13193,87979,53769,86890,1
446862,76,1,3,2,7,-1,8,8,9,1,851730,523301,184340,159148,385226,619084,83412,93329,97984,91121,32380,93193,1
348767,55,1,1,1,5,0,3,6,8,9,-14286,916634,288889,424952,-35,439532,31914,38256,28231,76421,94870,3239,0
141004,27,3,3,2,6,5,3,-2,-2,3,262013,470897,290090,901803,829860,810475,69704,29438,98606,49178,98472,2101,1
515187,59,2,2,1,3,-1,1,-2,8,4,296577,-12913,774597,78394,597487,998443,52054,80012,68466,33720,45047,83534,1
63687,41,1,1,2,-1,8,7,9,9,4,939347,47548,607138,897703,806053,435613,21913,5306,86187,84634,13411,30386,1
864744,41,2,3,1,1,1,5,1,6,5,828018,763270,93138,180215,383453,42088,58155,39099,55199,25946,69143,15846,1
117615,35,2,1,1,1,0,2,-1,7,3,61179,846340,850478,-13517,559881,418422,49786,18867,92110,30396,35288,73015,1
403120,46,4,3,1,5,9,3,5,5,4,739685,804049,345178,-48521,992883,526579,61899,56256,62223,2597,48240,24897,0
561852,75,2,3,1,2,4,-1,-2,7,6,419312,430314,389274,-66250,517740,214914,31934,44966,48544,86985,9902,46242,1
825267,79,4,1,2,1,5,-2,1,3,3,943556,216631,613236,985689,965230,378490,23299,50258,89753,85495,83328,19381,1
989091,79,2,2,1,5,1,5,8,8,-1,596922,281982,-69239,-38465,866315,-82623,71012,23273,55156,65150,86484,57525,1
541985,29,4,1,1,0,3,3,8,1,1,678090,-51900,165285,663744,903923,888003,82053,64416,37845,40623,70276,6617,1
614453,44,1,2,2,-1,0,6,6,8,2,471555,1303,-82058,44076,795546,840589,37380,24971,47509,35191,80065,1593,0
739282,50,3,3,2,1,4,2,-1,3,5,716174,-44208,884504,515909,313070,335092,80412,5385,2465,77433,60539,87844,0
944550,40,3,3,1,8,5,5,3,3,1,620918,337431,633046,827752,191270,549400,29842,72156,4140,12472,60253,38404,1
592111,46,4,1,1,-2,4,4,1,-1,-2,10013,703716,510612,222060,122164,143297,85619,41818,32915,73260,73224,20382,0
980874,36,1,1,2,-2,1,8,9,4,-2,923979,548822,233693,426666,937726,926471,8647,74511,77047,90203,38271,68630,1
543903,52,4,2,1,2,7,7,1,6,-1,-40265,90332,62251,343072,657289,605679,73350,92859,80847,85622,29028,79160,1
516554,50,4,2,2,8,9,-2,3,5,5,973031,985580,941050,490916,955918,984598,36364,71379,93886,93448,30435,51682,1
932564,69,1,1,2,-2,6,4,7,0,0,773842,631564,947485,311239,-23860,500155,3513,79245,80144,1822,9044,94522,0
926931,61,2,2,1,1,7,1,1,5,3,469515,526248,-75218,70514,997139,634796,64477,9997,31414,11752,56115,36765,1
610724,45,2,2,2,5,5,3,6,1,4,872007,-85250,59943,922420,995280,380485,93439,77800,14554,91963,77143,26059,0
725879,40,1,1,2,5,3,6,9,7,8,939897,265434,534543,311359,723815,690783,18273,89547,83278,53744,27744,67947,1
392706,55,4,1,1,-1,-1,6,9,-2,-2,904703,754671,26780,679450,-11455,889416,64914,59155,15723,97789,24192,18452,0
867549,20,3,3,2,0,7,6,5,0,2,817311,68915,237372,44003,901494,622174,65397,73797,23565,62037,63367,8019,1
988662,23,4,3,2,0,4,2,5,-2,-1,444810,276366,564410,719647,827953,261412,67406,33437,64527,86304,41000,67643,1
569070,23,2,1,1,-2,6,1,2,2,4,212042,388583,980580,730707,714924,926358,45828,28324,50252,78552,76427,80284,1
88533,45,1,3,2,8,6,3,3,7,9,306985,771087,338677,88385,157949,847382,37892,31733,93730,979,72705,10985,1
250011,23,1,2,2,0,6,7,-2,8,9,718416,758417,508375,683934,407817,294675,68088,18320,91662,75264,31590,8092,1
199327,68,1,1,1,5,6,2,-2,6,0,302826,724362,-68371,235418,-67511,612622,85415,34493,21944,15119,37320,22096,1
515168,28,2,3,2,3,3,9,6,4,6,93997,4026,599824,362742,280036,996018,92857,79262,60741,15361,25797,86970,1
82684,49,4,1,2,2,-2,7,9,0,-2,366479,931876,135088,11822,808266,190774,67450,25300,81789,28488,92544,52834,1
460134,70,1,3,2,7,3,2,1,4,-1,689381,36372,7099,365899,436182,403455,52275,49738,66848,36019,97238,70176,1
791453,64,3,1,2,9,2,5,0,9,6,370581,136325,854649,618308,104661,773410,71589,68856,94030,36044,94178,67784,0
749644,23,1,2,1,6,4,7,2,5,4,697501,563608,492659,323105,278733,857899,90533,77611,24091,77061,11939,9812,0
875990,24,4,3,2,4,5,2,6,1,0,366046,824504,466413,229564,938888,373991,77244,30943,63499,432,96805,91115,1
226621,64,2,1,1,3,-2,-2,6,0,8,136469,97262,148561,215733,-28079,495369,26123,79257,15666,40331,91280,84957,1
245295,42,3,2,2,2,7,2,0,-1,5,988994,894027,232409,481310,697779,17392,82300,88643,66187,39421,94394,34065,1
877854,35,3,3,1,2,1,2,9,5,2,202433,950138,313851,250102,438045,322432,40745,98760,3458,4200,6517,64720,0
785723,41,1,3,2,7,1,2,4,0,-1,272970,554778,596839,949522,302476,724867,76081,19179,94919,57548,81410,95831,1
791712,56,4,1,1,6,-2,9,0,4,7,412337,884236,71312,458103,560973,914362,45056,12654,66758,78663,37334,22434,1
952760,27,1,2,1,7,8,0,0,8,-2,283389,-47226,735288,90483,443121,586472,47328,29505,24058,8630,85712,22995,0
957509,67,3,1,2,3,1,9,1,8,3,367839,24943,353469,42674,359738,719986,27967,91448,1100,69032,85647,9293,0
803070,52,1,3,2,9,4,9,-1,8,1,694366,19040,574776,402049,898880,774322,19924,53960,58319,82688,75102,69817,1
833851,74,4,1,1,8,3,6,3,-1,-1,587502,-30228,824840,232462,691568,574981,83971,38570,38768,53321,11461,95619,1
567665,79,2,1,1,1,1,2,2,2,-2,179838,879845,694695,877414,897783,745384,72930,27007,88763,33152,41682,60460,1
640532,57,3,2,1,1,-1,9,7,2,4,498986,796531,916165,531134,26674,628935,54825,93281,21116,71504,89809,36411,0
708476,62,4,2,1,9,9,-1,7,6,1,761051,504241,75106,675526,-96818,229600,35351,63082,92469,13140,31777,50235,1
964138,35,1,3,1,1,4,2,-1,5,-2,606787,973789,365984,558691,953179,439122,54948,42266,71455,67007,16545,80206,0
747651,24,3,2,1,8,5,6,9,5,7,874762,206118,729637,-98010,850543,178444,94225,88948,76359,74666,56677,74812,1
557670,35,1,1,2,3,6,5,7,7,-2,841927,68484,521892,952150,824347,567113,97963,29749,41086,70904,935,42153,1
780663,26,1,3,2,-2,6,3,-1,-1,4,549496,226133,255600,620452,485636,-91475,55298,27690,88282,18298,34409,97028,1
721423,70,2,2,1,6,1,6,-1,-1,2,725296,102191,148084,454431,205962,786273,14492,14839,6624,36555,28227,6870,1
163466,20,1,1,1,-1,0,4,1,9,-2,668950,200343,995004,45270,127040,199214,76161,43781,81622,84353,60568,29650,1
864221,28,1,1,2,-1,2,-1,0,7,8,399575,-49478,162973,473362,939695,636157,84400,60187,32582,10105,55381,22018,1
244318,37,4,3,1,2,3,-2,6,4,6,888721,931904,781957,319728,294993,359106,4951,60422,56934,8163,25050,81557,1
382778,64,1,3,1,9,9,0,2,9,0,-45389,983769,362267,-6833,840332,792796,10693,62290,75548,35473,99051,12942,1
141936,77,2,2,2,9,5,8,9,1,7,536873,403680,777659,908742,49878,196262,54873,28592,79810,73171,58892,53111,1
896004,66,1,2,2,8,0,1,-2,0,-2,-72277,117142,771104,171527,515335,392255,95201,95615,24444,7413,25226,20175,1
967726,22,1,2,1,1,3,6,-1,0,-1,720396,869568,44715,703033,211885,536568,43437,48475,95758,1375,46897,87920,1
941170,43,1,2,2,0,2,2,4,4,7,349760,-81039,302776,485852,-14321,884923,49302,61978,9329,45683,93264,82859,0
657952,47,3,3,1,2,4,-1,5,-2,3,941007,648324,365733,43240,278867,191365,63969,44175,92393,80660,8046,8989,1
686315,29,2,1,2,4,6,7,3,1,0,86386,587415,581393,217315,80045,263579,56421,77530,63523,2405,54238,68162,0
382818,28,3,1,1,7,4,2,4,3,7,561124,308000,101617,704976,273751,560757,78633,73079,5304,87540,45323,9432,1
113533,32,2,2,1,-1,8,-1,-1,6,5,733772,549,729661,240843,755082,363013,36307,60689,9255,68285,19806,25166,1
878277,67,2,3,1,3,3,6,9,9,-2,762841,910146,133681,20751,494172,207525,46227,66411,32834,95173,13410,88848,1
257997,54,4,2,1,1,6,3,3,-2,-2,158140,483451,86084,769142,709965,611883,43965,54132,56645,19775,38032,43847,1
79590,73,3,2,2,-1,7,9,9,-2,5,532676,605627,308860,222435,897902,265789,91783,1920,52673,1658,9754,10443,1
399919,42,2,3,2,-2,1,9,3,-1,8,240975,277175,802609,235163,452214,979227,21079,73259,85744,71844,51103,46297,1
338615,66,2,1,2,5,-2,9,1,4,-2,542880,741817,49280,87373,629685,293695,6790,32332,29385,33345,57134,21177,0
513692,36,4,1,1,2,5,2,8,4,8,669998,273831,229075,533911,196023,420818,97341,48785,36690,31613,32864,40653,0
491530,65,3,2,2,7,3,-1,1,2,1,-98171,326338,516795,728909,465598,977759,97214,25598,88553,89915,57769,86406,0
525795,26,1,3,1,-1,3,4,-1,1,8,317052,-23121,181988,499935,-35232,-59591,43417,45327,20133,19598,94448,78515,1
315442,71,4,1,1,5,2,4,0,7,3,606317,799654,862511,95963,536904,-33771,89617,5407,89374,47196,33717,93815,1
466324,35,2,1,2,0,7,-1,7,3,-2,883521,-96490,728986,346522,-92667,-88170,57573,76065,18906,2246,33397,99165,0
254936,72,3,3,2,4,8,7,3,5,1,354490,997630,938595,827002,507800,785219,70126,94369,27861,96803,42176,91217,0
583212,59,2,3,1,-1,0,3,1,9,2,751563,332826,210929,368439,604332,972765,53944,28288,72973,49070,97425,87197,0
419925,55,4,1,1,4,3,7,0,4,-2,83528,541606,84977,-7402,552151,79088,12456,71010,49250,32815,76868,86567,1
19726,39,4,2,2,1,-2,7,-2,-1,-1,918840,631698,907749,947765,496100,821061,34251,32315,14343,81115,35579,42516,1
201896,43,3,2,2,7,4,0,9,8,-1,-15994,413690,788047,556612,463391,168797,9265,54009,59423,28855,26572,70721,1
50542,66,4,1,2,-2,3,5,8,-1,3,918463,-95830,887897,686873,48741,504839,88599,6279,77255,73412,24479,21666,1
423461,24,4,2,2,2,2,2,8,3,-1,735809,853658,396482,56722,945982,993671,53255,61890,28964,23985,69545,25819,1
44753,64,1,2,2,9,0,5,8,9,3,463605,26633,-8398,23804,373247,101834,7048,28290,75785,52141,35577,97360,1
876220,25,2,3,1,9,5,4,0,-2,6,693557,175175,417386,679063,270393,340954,26898,70529,7253,39709,39061,82145,0
293460,47,1,3,1,1,1,8,-2,2,-1,669396,703497,833285,401737,175185,657047,68661,44192,61254,89697,26704,62713,0
243979,78,1,3,1,5,6,5,1,-2,4,492214,-83872,512149,119838,169086,628591,20594,93548,39305,65521,49695,49283,1
618986,24,3,2,2,-2,6,9,9,4,8,533238,942600,220738,620316,957690,719408,67133,92671,49093,7602,30055,72509,0
288104,68,4,3,1,-1,2,-2,1,0,-2,38173,830595,738919,833938,683983,122747,66657,18673,27521,38512,19731,83936,1
40791,58,2,3,2,2,8,3,8,6,6,495677,974494,847778,674380,495666,675085,44411,53562,6671,18052,27912,76328,1
297360,57,2,1,2,7,4,8,9,2,1,566898,465182,473070,559172,-75245,940316,25724,34618,18339,49894,85224,78640,1
959971,21,2,3,2,7,3,9,-2,-2,2,998366,345240,532400,881200,720398,286873,67054,79585,42466,93517,67315,23593,0
336571,62,4,1,1,9,9,0,4,7,1,45792,-42271,499933,651702,571111,427252,16723,2173,71646,40767,50294,72919,1
908902,58,2,2,1,-1,9,2,2,1,7,417807,943258,965819,-33869,676964,767658,49841,34906,23047,34568,86646,10440,1
989551,73,2,3,1,8,3,-1,-2,5,6,241259,268936,845123,725795,-28270,708739,84348,28846,8491,45248,61815,2472,0
607578,40,4,1,1,-2,1,8,2,4,-2,-20037,951477,330386,400731,255060,-37820,91291,78418,83777,82962,17009,5993,1
581302,59,3,1,2,3,7,1,9,3,7,36321,-5752,495956,-60446,145524,670117,18971,11206,43903,19824,32512,94676,1
145150,56,2,1,2,9,9,3,4,6,3,346948,948714,863878,549298,216182,-45102,53460,74464,80461,30842,49613,69693,1
60519,78,4,2,1,9,5,-2,3,9,9,579872,418391,798245,713565,720287,4832,94437,35297,99793,28561,40546,7548,1
800474,37,1,3,1,7,8,-1,7,9,2,178243,-81874,194988,900959,704407,808560,54474,69584,39374,91137,64006,92740,1
583340,73,4,2,2,1,8,-1,2,1,5,587531,128450,784066,999709,331344,982389,61209,16262,18632,9413,32235,53424,1
24389,67,1,1,1,2,8,6,5,7,-1,972361,597075,418943,319749,896343,412850,42683,315,81770,39461,41032,57673,1
368105,65,4,2,1,0,7,8,6,9,9,-28431,319870,773057,473885,678033,316349,64648,92846,25411,82076,24821,62456,0
602399,31,2,2,2,7,0,9,-2,-2,1,138133,330812,87138,596028,581481,216269,52845,13102,82279,6019,17717,19591,0
901490,36,3,1,1,3,2,2,3,9,2,265438,909437,409638,767256,311898,383274,39747,79837,27209,54445,24826,68205,1
890147,56,3,3,1,1,-2,2,-1,7,5,585160,258844,43516,749557,355525,-49890,95363,71268,28285,99899,34657,66948,1
847165,65,2,3,1,3,-2,3,5,3,-2,819742,-71748,38499,75224,-22077,853023,17327,76315,96275,31445,38208,12929,1
831186,57,1,2,2,2,6,7,2,1,4,495757,376616,895968,537213,131988,779791,77001,20503,85183,31102,73102,59966,1
946128,34,4,3,1,8,1,0,-2,-2,5,909719,630356,465676,-14640,78438,925490,5862,90641,50865,34987,71846,21667,1
882318,26,2,1,1,-1,6,6,2,7,-2,-86575,157293,449200,623477,109775,686862,33609,75268,20593,50614,52673,92703,0
167753,33,4,3,2,1,4,0,7,0,2,427385,944983,320166,-98547,485132,-13557,87081,56419,97524,87440,74041,3093,1
623812,69,2,2,2,-1,7,1,2,8,3,-30259,324465,332051,736880,467786,404139,24335,93711,63474,89769,10378,88140,0
353150,20,2,1,2,2,5,9,-1,-2,7,632095,540944,580959,13738,724867,205016,58227,57676,88371,73658,72831,23102,0
821136,57,4,1,2,0,8,6,1,2,2,366835,383769,485649,691003,353515,646708,87427,87456,299,4967,50596,75515,1
507488,22,3,1,2,3,6,7,3,5,6,836386,290420,425844,679024,54669,469786,92323,55655,79068,3543,85179,94431,1
104913,56,3,2,2,8,-2,5,-2,9,1,476161,953961,-64906,369874,77615,457533,40639,45236,37893,25914,43784,61979,1
628396,63,1,2,2,2,4,3,8,-1,-1,147284,160459,279596,617744,34835,166843,92987,20940,90815,34731,48777,10399,1
789091,50,4,3,1,-1,5,5,6,9,6,160567,785083,308931,873375,403190,846418,26793,74820,58577,78965,6256,630,0
279637,62,1,2,2,7,-1,-2,4,3,-1,845512,341526,920612,189537,-51697,461447,84982,10165,32175,78684,10233,44125,1
79639,32,2,1,2,8,7,1,3,3,-1,67448,924532,912510,346040,537120,933113,37127,30107,17288,14727,96444,58557,1
241452,67,1,2,2,5,6,7,-2,2,9,-30176,878880,533837,66678,259228,436590,81622,71816,44478,93520,5932,67123,0
326527,37,2,2,1,3,9,8,5,4,3,824447,-24669,-64439,551652,481195,26220,19685,77053,42206,44017,78197,39405,0
668354,36,4,3,1,6,-2,1,5,-2,6,-41889,712979,58619,873288,25038,973488,17531,63420,18906,37157,98392,75285,1
734640,36,4,1,2,0,9,-1,1,7,2,638670,905189,719631,759135,243005,231218,18856,97818,80318,69930,65478,78660,1
319378,30,4,3,2,8,0,-1,1,1,7,126176,497016,825345,681199,381244,772858,24015,83053,8954,93971,15534,35695,1
974795,39,4,3,2,1,8,8,-2,8,-1,771351,615491,604121,138275,49881,935341,76332,66577,79369,26655,88096,18152,1
662962,29,1,3,1,8,6,7,6,3,9,236415,244317,375507,275196,422504,-7519,32663,74605,38053,13529,98536,94201,1
496084,48,2,1,2,5,-2,6,5,1,3,609870,388681,736183,-33560,302276,785332,77018,21326,7146,31922,68462,37651,1
539882,67,3,3,1,4,1,3,7,3,-2,281961,664834,-21971,592113,901044,469311,15255,36435,19869,37021,47692,21944,1
771195,53,4,1,1,5,7,4,4,-1,7,488757,95842,290621,141861,345803,367496,76938,32118,18495,44082,29669,27660,0
279515,36,4,3,2,6,3,8,-1,8,7,125130,-61305,713349,577475,524007,-97146,19483,37313,4372,97003,63815,99381,1
581603,73,2,3,1,5,3,8,4,6,0,293543,645467,504329,553514,411534,245028,41482,4873,65752,41236,19731,28653,0
748924,71,3,1,2,5,1,1,1,1,0,626803,938788,163302,895877,232926,934559,70835,68079,95705,16367,29622,60034,1
661539,61,4,2,1,3,7,0,0,2,7,658104,162689,520878,424808,413991,638843,47648,82893,45451,10777,17550,89801,1
242520,32,3,3,1,8,7,0,8,4,3,442537,552532,33488,676977,696158,884549,69382,96911,3726,82681,78234,90450,1
613814,63,4,2,1,-1,7,2,9,5,1,-51121,446583,398845,453425,675584,112106,61705,80403,97896,52492,57805,82551,0
253459,66,1,3,2,9,7,8,7,-2,8,625564,308061,669786,792758,529431,-53178,11132,88871,38209,44482,41845,49764,0
681986,58,1,2,1,4,-2,3,1,4,8,594670,16576,522846,547460,-20266,261200,9702,39422,91447,44992,22456,99484,1
882437,46,3,2,1,1,2,-1,7,7,5,117759,625431,202688,110719,548782,736002,95916,52103,24211,24574,76992,962,1
247330,73,2,2,2,0,2,4,3,6,4,640159,453440,749104,242711,279687,37370,8148,98073,15259,55765,19140,11557,1
115573,72,2,2,1,1,0,4,4,-1,6,296631,308811,308373,526895,370079,695264,175,65312,34383,31340,52653,96398,1
934634,45,1,2,1,1,8,-2,-1,8,2,3146,344092,238522,139141,285345,128466,13033,66994,36284,96724,49126,248,1
147900,47,2,1,2,0,0,9,4,-1,8,452424,215328,571710,79672,866277,285968,48116,99842,83265,65585,65036,93092,1
329658,32,2,2,2,6,1,4,7,8,2,290351,22381,370527,114458,563164,325767,21122,61894,98072,23671,6975,75884,0
510364,31,2,1,2,0,0,1,-1,1,2,928623,52228,897585,-53056,441255,293413,88293,55435,78174,98922,20826,51752,1
515740,63,3,3,1,-1,0,1,8,9,6,587830,456619,501046,-41780,-90532,315713,97054,57235,36865,62821,70361,83837,0
