age,gender,driving_experience,car_age,car_value,car_category,annual_mileage,traffic_violations,previous_accidents,urban_driving_percent,night_driving_percent,credit_score,married,children,has_garage,education_level,income_level,claim_occurred,claim_amount
28,female,34,4,85118,sedan,13718,0,0,73,27,757,0,2,1,high_school,145917,0,0.0
65,male,43,19,44958,truck,45656,0,0,71,36,516,1,0,1,masters,164359,0,0.0
49,male,7,8,46912,truck,40389,0,0,39,81,705,1,0,0,bachelors,43835,0,0.0
75,female,1,7,5814,truck,26530,0,0,45,6,706,1,1,1,phd,172203,0,0.0
76,male,5,19,80276,sports,33908,0,2,99,48,728,1,0,1,bachelors,87852,0,0.0
74,male,30,7,29719,truck,2650,0,0,94,83,531,1,2,1,high_school,81954,0,0.0
71,female,9,5,25150,sedan,41653,1,0,78,23,729,1,1,1,phd,100446,0,0.0
53,female,43,2,75494,SUV,48032,0,0,41,79,337,1,0,0,phd,35423,0,0.0
77,female,20,4,8825,SUV,34783,2,0,17,12,723,0,0,1,phd,183668,0,0.0
50,female,41,8,55368,SUV,48458,0,0,14,91,698,1,0,0,phd,50529,0,0.0
41,male,9,6,19800,truck,42302,1,2,82,6,484,0,0,1,masters,45951,0,0.0
56,male,22,3,80535,truck,7292,1,0,87,14,676,1,4,0,bachelors,52712,0,0.0
51,female,2,6,91390,SUV,23737,0,0,98,86,574,0,0,0,bachelors,60592,0,0.0
73,male,31,4,97851,sports,26551,0,0,65,22,585,1,0,1,masters,80536,0,0.0
45,male,19,10,80017,sports,44543,1,1,12,94,647,0,1,1,bachelors,161367,1,13750.24580329307
54,female,9,14,53505,sports,20504,0,0,56,68,829,1,2,0,high_school,42641,0,0.0
24,female,28,1,62899,sports,17371,0,1,8,90,306,0,2,1,phd,104486,0,0.0
21,male,40,12,87782,sedan,21810,1,0,98,59,487,1,1,0,high_school,39363,0,0.0
54,female,45,15,27601,SUV,30036,0,0,65,9,415,1,1,0,high_school,43847,0,0.0
73,female,33,6,15677,sedan,16547,1,0,15,50,798,1,1,0,bachelors,152265,0,0.0
18,female,36,7,34552,truck,28203,0,0,99,63,362,1,0,1,masters,40643,0,0.0
18,male,19,5,92858,sports,10305,0,0,1,70,740,1,0,0,masters,76176,0,0.0
64,female,7,6,72891,sports,9813,0,0,15,55,643,1,0,1,high_school,58694,0,0.0
37,male,6,17,79693,SUV,1900,0,0,71,31,678,1,4,0,phd,106767,1,4349.629561314567
36,male,5,19,96450,sports,4747,1,0,0,22,594,0,1,1,high_school,58615,0,0.0
46,male,10,6,38292,SUV,46024,1,1,81,53,531,0,1,0,phd,147166,1,6856.451588444057
27,female,43,2,71097,truck,24245,0,0,25,72,739,1,1,1,phd,113769,0,0.0
77,female,17,4,78703,sports,4103,1,3,43,92,693,0,2,0,high_school,153962,1,3231.053131071417
35,female,41,0,21184,sports,42286,0,0,4,90,575,0,2,1,high_school,114053,0,0.0
45,female,28,14,95033,sedan,1073,0,0,20,84,466,1,0,0,bachelors,166231,0,0.0
52,female,24,2,94336,SUV,3497,0,1,34,69,398,0,2,1,phd,34750,0,0.0
60,male,20,7,66046,SUV,30577,0,0,91,89,711,1,1,1,high_school,166688,0,0.0
64,male,45,8,71741,sports,22012,1,0,53,83,527,1,0,0,bachelors,102866,0,0.0
48,male,2,14,66377,sedan,9487,1,0,89,60,713,1,0,1,phd,191244,1,4303.556993740295
44,female,17,9,17039,sports,31023,0,0,95,78,613,0,1,1,high_school,81136,0,0.0
79,male,23,1,50161,SUV,25877,0,1,49,19,625,1,0,0,phd,180095,0,0.0
28,male,46,19,40006,SUV,46567,0,0,43,52,361,0,0,1,phd,142878,0,0.0
66,female,37,4,22544,sports,7517,0,1,84,14,428,1,0,1,masters,133043,0,0.0
66,female,9,18,17987,truck,45584,1,0,3,28,751,1,0,1,bachelors,167316,0,0.0
55,male,26,12,10239,sports,47173,0,0,41,69,708,0,1,1,masters,52515,0,0.0
22,male,11,10,49785,sedan,42012,1,0,40,79,722,1,0,0,masters,131509,0,0.0
25,female,6,0,28358,SUV,6615,0,0,35,64,529,1,2,1,masters,108412,0,0.0
51,female,16,14,87674,SUV,11468,0,0,23,61,811,1,0,1,high_school,22857,0,0.0
65,female,0,17,61450,sports,11879,0,2,96,69,637,0,0,0,masters,145730,0,0.0
69,female,49,15,93520,truck,32955,0,0,4,15,545,1,1,0,masters,118456,0,0.0
73,male,25,8,33428,SUV,14078,0,0,56,53,503,0,0,1,phd,119634,0,0.0
29,male,14,0,14096,sports,5590,0,0,66,96,492,1,1,1,masters,67371,0,0.0
55,female,32,10,52582,truck,11910,1,0,10,6,658,0,1,0,phd,115519,0,0.0
18,male,36,8,29536,sports,45895,1,0,44,59,553,0,0,1,bachelors,46929,0,0.0
48,male,46,10,62395,sports,32976,0,0,95,9,583,1,1,0,phd,178787,0,0.0
21,female,30,12,73157,sports,22574,0,0,21,52,517,0,1,1,high_school,170046,0,0.0
66,male,34,1,74484,SUV,41652,0,0,10,7,481,1,0,0,masters,48695,0,0.0
62,male,0,13,6287,truck,23716,0,1,37,84,522,1,0,0,high_school,195114,1,3166.8192109190904
67,male,7,5,59510,sedan,34430,0,0,58,89,507,1,1,0,bachelors,157854,0,0.0
22,female,11,7,28902,sedan,9199,0,0,85,36,722,0,1,1,high_school,179005,0,0.0
47,female,18,17,61188,SUV,34436,1,1,3,81,469,0,1,0,phd,47632,1,643.104687661657
73,male,24,15,26164,SUV,28740,2,0,66,3,438,0,0,1,masters,75425,0,0.0
41,female,31,11,86204,sports,10477,0,0,9,83,502,1,0,0,phd,57606,0,0.0
76,female,11,10,6772,sports,1160,0,0,18,82,553,1,0,1,high_school,91442,0,0.0
20,female,12,5,58054,truck,44358,1,0,81,96,465,1,0,1,phd,121805,1,7487.367686704913
28,male,27,2,59878,sports,45205,0,0,27,22,695,1,2,1,high_school,110351,0,0.0
62,male,0,13,37238,truck,7460,0,0,94,8,725,0,0,1,high_school,27719,1,2140.3359471024323
21,female,5,1,63293,sports,17401,0,0,16,37,746,0,0,1,high_school,44721,1,2109.9226172683816
43,male,7,10,86298,sports,36301,1,0,23,44,805,0,2,1,high_school,29507,0,0.0
44,male,3,2,12213,sedan,23894,0,0,0,44,436,0,1,0,bachelors,50007,0,0.0
63,male,4,17,19941,SUV,38214,0,0,4,17,705,0,0,1,masters,69459,0,0.0
71,male,24,0,20964,truck,46927,1,0,31,45,530,0,0,1,phd,77141,0,0.0
60,male,21,0,31855,sedan,39322,2,0,52,1,543,0,3,0,phd,70036,0,0.0
44,female,27,11,63769,sports,49036,0,0,80,47,585,0,1,0,phd,27797,0,0.0
59,male,38,14,88504,sedan,44277,0,0,56,16,353,1,0,1,high_school,94353,0,0.0
68,male,22,4,6046,truck,3918,0,0,84,15,691,1,1,0,high_school,79923,0,0.0
67,male,3,5,19909,SUV,47147,0,0,42,44,569,0,1,0,masters,133152,0,0.0
23,female,3,15,84114,sedan,26629,0,1,85,47,688,0,2,0,masters,76101,0,0.0
76,female,46,11,28368,truck,17699,0,0,38,23,312,0,2,1,masters,74291,0,0.0
78,female,20,11,99135,sports,47900,0,1,33,94,642,1,2,0,phd,104227,0,0.0
32,male,36,2,76255,sedan,8069,0,1,77,64,638,0,0,1,masters,148754,0,0.0
70,female,40,1,86496,SUV,42279,0,0,79,91,323,0,2,0,high_school,98437,0,0.0
47,female,1,6,94142,truck,40190,0,0,4,32,334,0,0,1,masters,188325,0,0.0
59,female,6,1,20624,SUV,5527,1,1,17,3,785,0,1,0,bachelors,77689,0,0.0
54,female,48,6,15352,sports,20099,1,0,3,0,721,0,1,1,high_school,112800,0,0.0
75,male,15,10,85539,SUV,16622,2,1,91,32,589,0,1,1,bachelors,191135,0,0.0
78,female,16,10,14223,sports,27281,1,0,90,73,589,1,2,0,masters,55774,0,0.0
54,female,19,13,83254,sports,40433,0,0,69,61,318,1,1,0,bachelors,22895,0,0.0
59,male,22,2,71851,sedan,40875,1,0,10,2,591,1,1,1,high_school,44406,0,0.0
77,male,33,13,55044,sports,16531,0,1,46,44,677,1,1,1,phd,182920,0,0.0
54,female,10,10,92089,SUV,6132,0,0,84,20,453,1,0,0,high_school,69077,0,0.0
52,male,33,3,95218,sedan,30396,1,0,80,63,427,1,0,0,high_school,36644,0,0.0
40,female,32,16,90000,sports,44239,1,1,30,72,732,0,1,0,high_school,128485,0,0.0
23,male,25,15,36419,truck,42430,0,1,97,56,569,1,0,0,bachelors,64809,1,2472.7620080140327
21,male,1,2,18767,truck,28807,0,1,12,39,814,0,1,0,high_school,105155,0,0.0
35,female,22,9,77002,sports,40550,0,0,22,61,557,1,0,0,high_school,127757,0,0.0
77,male,40,14,36028,sedan,28196,2,0,64,42,641,0,2,0,high_school,45250,0,0.0
26,female,21,7,52953,sedan,16993,0,0,67,87,801,1,0,0,masters,150582,0,0.0
66,male,33,17,62965,sedan,26958,1,0,29,45,716,0,0,1,bachelors,50884,0,0.0
46,female,14,2,74776,SUV,48358,1,0,30,71,399,1,3,0,masters,182343,0,0.0
30,male,9,6,36459,truck,40513,1,0,46,23,693,1,2,1,high_school,119594,0,0.0
76,male,14,9,95932,sports,39402,0,0,15,23,352,0,0,0,masters,86610,0,0.0
64,male,41,19,87331,sports,46335,1,0,42,9,727,1,1,0,phd,43919,0,0.0
79,male,28,8,29689,truck,40028,0,0,2,98,448,1,1,0,high_school,105357,0,0.0
69,male,22,13,85446,SUV,15945,0,0,11,67,750,1,3,0,masters,64367,0,0.0
34,female,16,13,72982,sedan,18569,1,0,75,56,833,0,1,1,high_school,148344,0,0.0
62,male,8,10,8346,truck,24379,1,0,10,43,831,0,1,0,phd,110818,0,0.0
49,female,49,0,50179,sports,39877,0,0,15,72,665,0,2,1,high_school,78432,0,0.0
65,female,35,3,45517,SUV,23825,0,0,28,74,623,0,1,1,high_school,142891,0,0.0
39,female,8,5,74678,sports,1915,0,0,20,47,819,1,0,0,masters,121290,0,0.0
21,male,15,4,86606,sedan,24848,2,1,57,76,545,0,1,1,high_school,36173,0,0.0
22,female,35,2,77623,truck,14669,1,0,42,26,748,1,0,1,phd,172927,0,0.0
54,male,47,1,94288,sedan,10875,0,0,4,29,453,1,0,1,phd,99179,0,0.0
58,female,32,2,86171,SUV,15853,0,0,51,45,545,1,2,1,masters,80293,0,0.0
66,female,30,8,63916,truck,3425,1,1,12,11,342,1,0,1,high_school,150597,0,0.0
30,female,5,18,92754,sedan,33440,1,0,80,59,692,0,2,1,bachelors,69318,0,0.0
51,female,9,18,53575,sedan,34193,0,1,11,18,462,1,2,1,high_school,128261,1,5713.158539423049
62,female,15,16,50039,sedan,35555,0,0,80,67,765,1,0,1,bachelors,150491,0,0.0
39,male,3,17,54955,SUV,36352,1,1,0,53,811,1,1,1,high_school,84104,0,0.0
70,female,21,10,85260,sedan,38416,1,0,7,33,446,0,1,1,phd,64628,0,0.0
76,female,12,11,60871,sports,17552,0,0,15,86,455,1,2,0,phd,187903,0,0.0
40,male,15,2,65678,truck,34282,1,0,14,89,814,1,0,1,high_school,129210,0,0.0
68,male,28,17,36351,truck,37203,1,1,18,6,445,1,0,0,high_school,169296,0,0.0
20,male,5,5,65693,sedan,38293,1,0,24,81,811,1,1,0,phd,164240,0,0.0
59,female,25,6,36433,SUV,20000,1,0,30,41,568,1,0,0,high_school,58414,0,0.0
51,female,10,0,79797,sports,31802,0,0,1,67,710,0,1,1,high_school,167232,1,12894.012548232824
49,female,23,5,84015,sports,11569,0,1,58,52,543,0,4,1,masters,40575,0,0.0
62,female,28,17,20804,truck,26266,0,0,88,7,595,1,2,0,masters,196353,0,0.0
68,female,2,12,97781,truck,4204,0,0,30,21,613,1,0,1,masters,156821,0,0.0
75,female,9,18,50101,sports,8765,0,0,67,25,579,1,1,1,bachelors,76518,0,0.0
66,male,0,6,65115,truck,11696,2,1,67,76,776,0,2,0,phd,114860,0,0.0
38,male,42,18,83363,sedan,25928,1,0,11,62,418,1,1,0,high_school,28884,0,0.0
63,female,25,8,49700,sports,49910,1,0,16,45,833,1,2,0,phd,100038,0,0.0
61,female,11,2,82576,truck,15679,1,1,84,80,773,1,1,0,high_school,48613,0,0.0
38,female,13,11,24477,sedan,34885,1,0,28,43,511,1,2,0,high_school,43432,0,0.0
61,female,24,19,21127,sedan,35173,1,0,85,61,765,1,2,1,phd,152201,0,0.0
28,female,7,17,91718,sports,45899,1,0,35,35,465,1,0,0,bachelors,132643,0,0.0
56,male,42,7,31049,sedan,48865,0,1,79,40,779,0,0,1,bachelors,132884,0,0.0
21,male,3,8,95063,sports,39182,0,1,62,78,682,1,1,0,bachelors,81405,1,924.9128183823512
68,female,27,12,17473,sedan,40109,1,0,14,81,360,1,1,1,bachelors,140667,0,0.0
18,male,6,7,87245,sports,5174,2,1,29,26,578,1,0,0,masters,101035,1,4324.235097989027
45,female,9,9,66836,sports,18061,1,0,50,69,508,0,1,1,phd,184940,0,0.0
41,female,35,16,47464,sports,42510,1,0,10,97,336,1,2,1,bachelors,190877,0,0.0
78,female,1,6,18714,sports,26395,0,1,56,40,433,0,2,0,bachelors,95825,0,0.0
52,male,25,16,65878,sedan,1213,2,0,12,4,711,0,3,0,bachelors,129558,0,0.0
30,male,49,17,39208,sports,35434,0,0,86,56,447,0,0,0,bachelors,20347,0,0.0
64,female,13,1,92104,truck,14276,0,0,54,75,696,1,0,0,masters,129521,0,0.0
51,male,15,2,79683,sedan,10085,1,0,97,28,551,1,1,0,high_school,59396,0,0.0
28,male,42,18,86803,sports,46036,0,0,62,11,802,0,0,0,bachelors,99476,0,0.0
53,female,41,0,46514,sedan,29481,0,1,83,24,806,1,0,0,masters,198836,0,0.0
68,male,16,9,10136,sedan,32276,0,0,1,33,543,1,3,1,masters,191190,0,0.0
78,male,45,13,36516,sedan,25597,1,1,71,74,666,1,1,1,masters,21545,0,0.0
34,female,21,12,81982,sedan,23244,1,0,81,86,749,0,1,1,high_school,95867,0,0.0
52,female,3,8,68878,sports,31601,0,0,55,23,419,0,2,1,phd,71868,0,0.0
77,male,18,5,50099,sedan,35029,0,1,6,81,608,1,0,0,bachelors,197262,0,0.0
35,female,1,5,95060,truck,22264,1,0,42,62,511,1,1,0,high_school,150077,1,2859.6663741671264
57,male,38,18,18188,sedan,14890,0,0,30,62,583,1,1,1,masters,195783,0,0.0
39,female,8,9,56188,sedan,47312,0,1,60,9,553,0,1,1,high_school,146426,1,6579.7044087878285
74,female,18,2,10560,truck,43852,0,1,21,4,829,1,3,1,phd,126672,0,0.0
41,female,15,17,41397,sports,48907,1,0,61,94,562,0,2,1,masters,67616,0,0.0
75,female,24,18,82193,truck,22058,0,0,27,88,576,0,0,0,phd,138047,0,0.0
36,male,47,4,43082,SUV,17121,0,0,24,52,340,0,2,0,phd,77473,0,0.0
54,female,17,10,89376,truck,38964,1,0,64,80,722,1,0,0,masters,60649,0,0.0
56,female,22,9,46430,sports,38352,0,0,31,27,808,1,1,0,bachelors,55473,0,0.0
38,female,20,16,55522,truck,6021,0,0,88,64,663,0,1,1,phd,73382,0,0.0
25,male,10,3,45397,sedan,23614,0,0,47,44,842,1,2,1,masters,86308,0,0.0
45,male,38,17,81860,sports,43950,0,0,79,65,760,1,0,1,high_school,52707,0,0.0
22,female,40,17,30247,SUV,46277,0,0,92,48,752,1,0,1,high_school,101079,0,0.0
34,female,3,0,88094,sports,44420,0,2,23,39,614,0,1,1,phd,124588,0,0.0
54,female,24,13,24943,sedan,3631,0,0,80,65,659,1,0,1,masters,62050,0,0.0
53,female,31,7,44460,SUV,7345,0,0,41,90,533,1,0,0,phd,94823,0,0.0
71,female,29,1,46986,sports,41864,3,0,69,7,342,0,0,1,bachelors,122065,0,0.0
36,female,44,18,49514,sports,48674,0,0,77,26,527,0,2,0,high_school,135587,0,0.0
44,male,25,14,85908,sedan,27844,1,0,89,16,632,0,1,1,bachelors,122825,0,0.0
70,female,35,1,57385,truck,7300,0,1,91,67,791,1,3,0,phd,53355,0,0.0
51,female,33,3,17631,truck,39612,0,0,35,43,505,1,1,1,bachelors,180018,0,0.0
28,female,8,0,72008,SUV,19560,0,1,30,30,388,1,0,0,bachelors,84611,0,0.0
71,female,11,18,31955,sedan,6362,2,0,26,4,398,0,1,0,phd,69233,0,0.0
62,female,1,9,52367,sedan,9097,1,0,65,59,336,1,2,0,phd,106823,1,1643.6242577665855
64,female,37,0,35802,truck,6599,1,1,82,88,673,0,0,0,phd,179358,0,0.0
29,male,4,19,75408,truck,26452,1,0,91,91,690,1,0,1,bachelors,68383,0,0.0
71,male,4,14,98083,SUV,48373,2,1,44,18,733,1,3,0,masters,85240,0,0.0
38,male,21,3,48341,truck,5258,0,1,43,41,785,1,0,1,masters,57499,1,5526.5147257847
71,male,4,6,18691,SUV,26530,0,2,56,22,691,1,2,1,masters,182822,0,0.0
28,male,3,6,9753,sports,7640,0,0,20,99,655,1,1,1,bachelors,194154,1,3930.1113088806214
56,male,8,17,6833,SUV,38056,0,1,54,76,354,0,1,0,high_school,136450,0,0.0
45,female,28,12,13645,SUV,18261,1,0,14,16,613,1,1,1,high_school,157004,0,0.0
22,female,21,9,45024,SUV,38827,0,1,33,93,403,1,0,1,phd,62643,0,0.0
34,female,26,7,85598,sports,16141,1,0,2,57,315,0,0,1,masters,96250,0,0.0
73,female,9,9,14635,truck,27752,0,0,0,86,708,1,1,1,high_school,193784,0,0.0
37,female,15,13,25064,SUV,24548,1,0,23,48,328,0,2,1,masters,161175,0,0.0
58,female,41,13,14940,truck,36368,0,0,42,2,655,1,0,1,bachelors,163324,0,0.0
63,male,41,19,40169,SUV,16902,0,0,26,76,678,0,0,1,phd,43076,0,0.0
75,female,9,10,83647,truck,28683,0,1,8,95,810,0,1,1,phd,26174,1,2001.668013871463
29,male,5,5,50200,SUV,19792,0,0,87,44,646,0,1,0,phd,107593,0,0.0
23,male,48,0,61329,truck,38628,0,1,16,34,802,1,1,0,phd,38029,0,0.0
34,female,4,18,56158,sedan,43933,1,0,91,1,324,0,3,0,phd,87579,0,0.0
68,female,5,6,34739,sports,3334,0,1,38,46,391,1,1,0,phd,198773,0,0.0
36,female,46,17,22793,SUV,1767,0,0,54,2,628,1,1,1,phd,143358,0,0.0
43,female,24,2,88682,sports,32644,0,0,67,28,837,0,0,0,masters,86740,0,0.0
65,female,49,19,38677,SUV,27992,0,0,92,73,641,0,1,0,high_school,76202,0,0.0
61,female,3,10,71296,sedan,30570,1,1,44,19,747,1,2,1,masters,172936,0,0.0
61,female,39,4,28022,sedan,12737,0,0,27,33,695,0,1,1,masters,140079,0,0.0
69,male,47,18,76148,sports,14372,0,1,55,78,841,0,2,0,high_school,172997,0,0.0
49,female,31,1,32265,SUV,27885,1,0,28,39,825,1,2,0,masters,100913,0,0.0
23,female,34,3,5530,truck,21590,0,0,28,64,801,0,1,0,phd,109487,0,0.0
72,male,9,9,14551,SUV,40853,0,0,68,89,706,0,1,0,masters,89800,0,0.0
75,female,33,1,33394,truck,1744,0,0,10,62,429,0,1,0,phd,21073,0,0.0
53,female,35,7,47987,sports,28158,0,0,1,55,430,0,0,1,high_school,67209,0,0.0
55,male,5,0,53984,sports,21558,1,0,67,31,817,1,2,0,masters,105210,0,0.0
28,female,42,5,73096,sedan,33259,0,0,9,65,448,0,0,0,bachelors,27873,0,0.0
50,female,45,10,89097,truck,22450,1,0,71,95,575,1,1,0,masters,151112,0,0.0
79,female,15,9,75639,SUV,37929,0,1,86,40,495,1,1,1,high_school,21655,0,0.0
41,female,18,12,29090,sedan,47589,0,0,26,28,708,1,2,0,bachelors,30938,0,0.0
40,female,33,0,88457,sports,10586,0,0,86,83,370,0,0,0,phd,79533,0,0.0
32,female,24,1,7781,sedan,1286,1,0,97,86,498,1,0,0,bachelors,20930,0,0.0
44,male,30,2,22330,SUV,4247,2,0,34,50,844,1,1,0,phd,165686,0,0.0
28,female,48,8,10257,SUV,32974,0,2,80,11,764,0,0,1,high_school,46090,0,0.0
74,female,40,4,63642,sports,44562,0,0,49,43,389,1,0,0,phd,111674,0,0.0
68,male,16,9,59249,sedan,6099,0,0,73,9,300,0,3,0,high_school,62849,0,0.0
67,male,46,9,56663,truck,17387,0,0,1,82,466,0,0,0,masters,136917,0,0.0
34,female,29,11,39956,truck,49829,0,0,16,73,848,1,1,0,bachelors,78032,0,0.0
68,male,38,17,20615,truck,23319,1,0,94,82,541,0,3,1,bachelors,28162,0,0.0
70,female,30,0,5881,SUV,1411,0,0,79,89,433,1,2,1,bachelors,88948,0,0.0
31,female,18,2,6847,sedan,21729,0,0,23,87,551,0,0,0,phd,169606,0,0.0
44,male,34,4,56127,truck,21111,0,0,56,8,321,1,2,1,high_school,61858,0,0.0
35,female,28,16,92646,sedan,47566,1,2,70,28,371,1,1,1,masters,124248,0,0.0
45,female,0,7,42336,sports,16704,0,0,82,28,820,0,2,0,high_school,80174,0,0.0
68,male,3,16,86850,truck,11109,2,0,15,91,800,1,0,0,bachelors,89314,0,0.0
64,male,27,8,44931,sedan,2356,1,2,96,60,607,1,0,0,phd,26658,0,0.0
64,male,17,5,48924,SUV,32172,0,0,35,63,550,0,0,0,masters,149148,0,0.0
21,male,25,16,27966,sports,9349,0,0,44,2,503,0,1,0,masters,156179,0,0.0
24,female,39,7,49023,sports,18984,0,0,9,86,307,0,1,0,phd,199729,0,0.0
62,male,18,6,16320,sports,28460,0,0,62,3,407,1,2,1,high_school,86413,0,0.0
52,male,5,6,62841,sports,39474,1,0,42,54,822,0,1,1,phd,26836,0,0.0
65,male,0,14,70125,SUV,45449,1,0,50,13,672,1,0,0,bachelors,112424,0,0.0
26,male,7,6,72752,SUV,8196,1,0,78,76,685,0,0,1,bachelors,138398,0,0.0
25,male,32,7,96100,truck,22457,1,0,2,27,482,1,1,1,bachelors,173703,0,0.0
69,female,42,8,94937,SUV,14549,0,0,65,62,608,0,1,1,masters,157127,0,0.0
62,male,20,14,66858,SUV,10821,0,1,34,38,478,1,1,0,bachelors,157655,0,0.0
34,female,23,1,63714,sports,36564,1,2,90,63,526,0,3,1,high_school,140589,0,0.0
34,male,24,6,16780,SUV,12073,0,0,68,59,817,0,1,1,masters,139141,0,0.0
66,male,46,14,81230,sports,8282,0,0,78,19,311,0,0,1,high_school,73166,0,0.0
50,male,42,17,75345,sedan,40719,0,1,35,27,549,0,0,0,masters,53387,0,0.0
49,male,18,17,87098,sedan,20189,1,1,48,95,717,0,1,1,high_school,126205,0,0.0
25,male,28,9,6929,sedan,37848,1,0,96,13,676,0,1,1,bachelors,160676,0,0.0
36,male,9,17,19244,sedan,45430,0,1,0,76,497,1,1,0,masters,90997,0,0.0
55,male,11,0,16116,sedan,10247,4,0,75,74,747,0,1,0,high_school,167716,0,0.0
20,male,32,6,92954,sedan,11771,0,0,41,57,336,0,1,0,masters,113945,0,0.0
76,female,6,2,86243,sedan,44725,2,0,40,38,720,0,1,0,masters,22644,0,0.0
22,male,16,13,88301,sports,23234,0,0,72,57,307,0,0,1,bachelors,58272,0,0.0
30,female,9,11,40895,sports,24746,1,0,56,14,464,1,0,1,masters,171280,0,0.0
64,male,30,13,83636,sports,35096,0,0,19,72,419,0,0,1,phd,148254,0,0.0
63,female,5,3,28867,sports,13236,0,1,93,2,671,1,2,1,high_school,32709,0,0.0
78,male,16,12,6208,SUV,36921,1,0,13,4,532,1,0,1,phd,125587,0,0.0
48,male,49,15,49085,SUV,25576,0,0,86,91,729,0,0,0,masters,92414,0,0.0
72,male,36,15,70572,truck,1166,0,0,92,41,586,1,2,0,high_school,91404,0,0.0
33,female,17,4,70234,SUV,15652,1,0,98,14,694,1,2,1,phd,191862,0,0.0
67,female,25,19,88748,sports,20638,1,0,51,2,719,0,1,1,phd,93556,0,0.0
49,female,48,5,16252,sports,22444,0,0,90,34,751,0,1,0,bachelors,97057,0,0.0
39,female,15,5,90261,sedan,16233,1,0,53,6,571,1,0,1,phd,158612,0,0.0
46,male,7,17,12006,sedan,2885,0,1,48,93,585,1,1,1,masters,128126,1,534.4165276477758
39,male,23,5,94595,truck,31364,0,0,90,23,338,1,1,1,high_school,68507,1,3142.459039651754
60,male,12,6,75883,SUV,15708,1,0,29,30,796,1,2,1,masters,88760,0,0.0
20,female,28,15,37171,sports,41297,0,1,2,77,787,1,1,1,phd,42896,0,0.0
71,male,31,8,33517,SUV,34667,1,1,11,79,671,0,2,1,masters,59101,0,0.0
27,female,23,12,29274,truck,36016,0,0,30,3,848,0,0,1,phd,39197,0,0.0
59,female,15,11,38577,sedan,45223,0,0,36,2,709,0,1,0,bachelors,29472,0,0.0
79,female,10,18,32648,sports,4412,1,1,26,98,555,1,0,0,masters,149892,0,0.0
38,female,31,0,74654,sedan,12769,1,0,23,8,775,1,1,1,masters,39931,0,0.0
33,female,5,7,22910,sports,16947,0,0,40,67,510,1,0,0,bachelors,94942,0,0.0
29,male,34,3,83619,sedan,44147,1,0,63,82,704,1,1,0,masters,198131,0,0.0
19,female,32,18,54647,sedan,7449,0,0,10,87,830,0,1,1,phd,105301,0,0.0
58,female,17,4,83723,truck,43179,1,0,90,59,694,0,1,0,bachelors,38870,0,0.0
41,male,36,16,5424,SUV,36900,0,0,72,10,429,1,0,0,masters,93686,0,0.0
52,female,12,2,56899,sedan,41923,0,1,15,78,324,0,1,1,phd,136009,0,0.0
73,female,9,18,31641,sports,9136,0,0,13,35,389,0,0,0,phd,188922,0,0.0
47,male,36,0,39750,SUV,34127,0,0,46,94,572,1,1,1,high_school,20233,0,0.0
74,male,25,0,86454,SUV,7450,1,1,29,71,640,1,1,0,high_school,186976,1,3055.077938668716
47,male,45,19,28154,sedan,43999,0,0,23,1,511,1,2,0,high_school,138408,0,0.0
64,female,16,8,53166,sedan,25031,0,0,12,49,647,0,0,1,bachelors,132753,0,0.0
52,male,0,4,16992,sedan,32052,0,0,96,2,595,0,1,1,phd,46674,0,0.0
36,male,24,6,39001,SUV,12346,0,0,8,66,689,1,1,1,bachelors,185081,0,0.0
67,male,33,5,19546,truck,15852,0,0,48,84,387,0,0,1,bachelors,98197,0,0.0
25,female,38,16,46524,sedan,8067,0,0,25,61,726,1,2,1,bachelors,105007,0,0.0
43,male,9,16,73555,SUV,32485,0,1,48,75,469,0,1,0,bachelors,150484,0,0.0
66,female,19,12,6304,SUV,10689,0,0,41,13,446,0,1,0,bachelors,159077,0,0.0
57,female,6,11,54284,sports,18801,1,0,44,22,539,0,0,1,masters,44765,0,0.0
24,male,15,3,87368,sedan,41535,4,1,76,76,354,1,0,1,high_school,197897,0,0.0
47,female,36,7,93327,truck,25272,0,0,20,15,819,1,0,1,bachelors,181828,0,0.0
24,female,28,4,15022,sports,4763,0,0,28,80,598,1,4,0,masters,157660,0,0.0
20,male,11,4,80886,sedan,40696,1,1,91,17,303,0,2,0,masters,37080,0,0.0
18,female,16,12,82354,sports,31075,0,1,23,12,663,1,0,1,phd,151244,0,0.0
53,male,47,10,38617,sedan,29692,1,0,76,55,591,0,0,0,bachelors,129899,0,0.0
42,female,19,7,74498,sports,27549,0,0,41,89,688,0,2,0,high_school,139895,0,0.0
54,female,25,7,63824,truck,1878,0,0,83,44,770,1,1,0,phd,142640,0,0.0
18,male,47,0,75390,sports,29848,2,0,70,39,830,0,1,1,bachelors,156445,0,0.0
32,male,18,12,39307,sports,31741,1,1,40,30,725,0,2,1,phd,28056,0,0.0
54,female,46,4,73480,sports,20268,1,0,47,80,698,0,2,1,high_school,32673,0,0.0
30,female,11,7,27327,sedan,11787,1,0,78,31,603,0,0,1,high_school,30718,0,0.0
57,male,20,16,8244,sedan,42620,0,0,88,0,403,0,1,0,bachelors,96725,0,0.0
25,female,41,12,27720,truck,32671,1,0,98,34,630,1,1,0,high_school,73161,0,0.0
22,female,33,8,30090,sports,12336,0,1,76,35,663,1,1,1,high_school,161596,0,0.0
